valuation_year,valuation_month,valuation_day,valuation_dayofweek,has_renovation,in_gated_community,bathrooms_full,bathrooms_half,bedrooms,exterior_stories,garage_spaces,pool,renovation_amount,total_finished_sq_ft,basement_finished_sq_ft,sq_ft,above_grade_sq_ft,age,f_days_since_prev_close,back_yard_condition_needs_work,back_yard_condition_no_yard,back_yard_condition_partially_landscaped,bathroom_condition_needs_work,bathroom_condition_typical_use,kitchen_appliance_type_mixed,kitchen_appliance_type_other,kitchen_appliance_type_stainless_steel,kitchen_appliance_type_white,kitchen_condition_needs_work,kitchen_condition_typical_use,kitchen_countertop_formica,kitchen_countertop_granite,kitchen_countertop_granite_slab,kitchen_countertop_granite_tile,kitchen_countertop_other,kitchen_countertop_other/unknown,kitchen_countertop_other_tile,kitchen_countertop_quartz,kitchen_countertop_solid_stone_slab,paint_condition_needs_work,paint_condition_typical_use,primary_floor_condition_heavily_worn,primary_floor_condition_typical_use,primary_floor_type_hardwood,primary_floor_type_laminate,primary_floor_type_other,primary_floor_type_tile,secondary_floor_condition_heavily_worn,secondary_floor_condition_typical_use,secondary_floor_type_hardwood,secondary_floor_type_laminate,secondary_floor_type_other,secondary_floor_type_tile,market_name_atlantis,market_name_kamar_taj,market_name_latvaria,market_name_metropolis,market_name_themyscira,market_name_valhalla,market_name_wakanda,market_name_zen_whoberi,hvac_age_16_plus_years,hvac_age_8_to_15_years,hvac_age_not_sure,roof_age_16_plus_years,roof_age_8_to_15_years,roof_age_not_sure,valuation_year,valuation_month,valuation_day,valuation_dayofweek,has_renovation,in_gated_community,bathrooms_full,bathrooms_half,bedrooms,exterior_stories,garage_spaces,pool,renovation_amount,total_finished_sq_ft,basement_finished_sq_ft,sq_ft,above_grade_sq_ft,age,f_days_since_prev_close,back_yard_condition_needs_work,back_yard_condition_no_yard,back_yard_condition_partially_landscaped,bathroom_condition_needs_work,bathroom_condition_typical_use,kitchen_appliance_type_mixed,kitchen_appliance_type_other,kitchen_appliance_type_stainless_steel,kitchen_appliance_type_white,kitchen_condition_needs_work,kitchen_condition_typical_use,kitchen_countertop_formica,kitchen_countertop_granite,kitchen_countertop_granite_slab,kitchen_countertop_granite_tile,kitchen_countertop_other,kitchen_countertop_other/unknown,kitchen_countertop_other_tile,kitchen_countertop_quartz,kitchen_countertop_solid_stone_slab,paint_condition_needs_work,paint_condition_typical_use,primary_floor_condition_heavily_worn,primary_floor_condition_typical_use,primary_floor_type_hardwood,primary_floor_type_laminate,primary_floor_type_other,primary_floor_type_tile,secondary_floor_condition_heavily_worn,secondary_floor_condition_typical_use,secondary_floor_type_hardwood,secondary_floor_type_laminate,secondary_floor_type_other,secondary_floor_type_tile,market_name_atlantis,market_name_kamar_taj,market_name_latvaria,market_name_metropolis,market_name_themyscira,market_name_valhalla,market_name_wakanda,market_name_zen_whoberi,hvac_age_16_plus_years,hvac_age_8_to_15_years,hvac_age_not_sure,roof_age_16_plus_years,roof_age_8_to_15_years,roof_age_not_sure,common_scope
2027,2,19,4,0,0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1194.0,0.0,1194.0,1194.0,30.0,6595.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,361,16,0,0,4.0,0.0,9.0,4.0,0.0,0.0,0.0,1425636.0,0.0,1425636.0,1425636.0,900.0,43494025.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5990.18
2027,2,19,4,0,1,3.0,0.0,4.0,1.0,2.0,0.0,0.0,2525.0,0.0,2109.0,2525.0,18.0,1785.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4108729,4,361,16,0,1,9.0,0.0,16.0,1.0,4.0,0.0,0.0,6375625.0,0.0,4447881.0,6375625.0,324.0,3186225.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2572.33
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1699.0,0.0,1699.0,1699.0,9.0,3216.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,2886601.0,0.0,2886601.0,2886601.0,81.0,10342656.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.6
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,2120.0,0.0,2120.0,2120.0,5.0,1962.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,4494400.0,0.0,4494400.0,4494400.0,25.0,3849444.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,299.62
2027,2,18,3,0,1,3.0,0.0,4.0,2.0,2.0,0.0,0.0,2328.0,0.0,2328.0,2328.0,5.0,1825.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,1,9.0,0.0,16.0,4.0,4.0,0.0,0.0,5419584.0,0.0,5419584.0,5419584.0,25.0,3330625.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588.62
2027,2,18,3,0,0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,1974.0,0.0,1974.0,1974.0,18.0,2222.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,16.0,1.0,4.0,0.0,0.0,3896676.0,0.0,3896676.0,3896676.0,324.0,4937284.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6611.09
2027,2,18,3,0,0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,1507.0,0.0,1508.0,1507.0,15.0,5475.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4108729,4,324,9,0,0,4.0,1.0,9.0,4.0,4.0,0.0,0.0,2271049.0,0.0,2274064.0,2271049.0,225.0,29975625.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1278.0
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,2173.0,0.0,2173.0,2173.0,26.0,9490.0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,4.0,1.0,0.0,4721929.0,0.0,4721929.0,4721929.0,676.0,90060100.0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10815.66
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,3.0,0.0,0.0,2874.0,0.0,2874.0,2874.0,17.0,6205.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,9.0,0.0,0.0,8259876.0,0.0,8259876.0,8259876.0,289.0,38502025.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,859.1
2027,2,18,3,0,1,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1376.0,0.0,1376.0,1376.0,11.0,1259.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4108729,4,324,9,0,1,4.0,0.0,4.0,9.0,4.0,0.0,0.0,1893376.0,0.0,1893376.0,1893376.0,121.0,1585081.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1787.78
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,3.0,0.0,0.0,3370.0,0.0,3370.0,3370.0,14.0,2141.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,9.0,0.0,0.0,11356900.0,0.0,11356900.0,11356900.0,196.0,4583881.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6558.27
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2366.0,0.0,2366.0,2366.0,17.0,6205.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,5597956.0,0.0,5597956.0,5597956.0,289.0,38502025.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13947.52
2027,2,18,3,0,0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1452.0,0.0,1452.0,1452.0,6.0,2190.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,2108304.0,0.0,2108304.0,2108304.0,36.0,4796100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307.5
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1469.0,0.0,1469.0,1469.0,43.0,2620.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,2157961.0,0.0,2157961.0,2157961.0,1849.0,6864400.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5846.07
2027,2,18,3,0,0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,2959.0,1463.0,2227.0,1496.0,13.0,4745.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4108729,4,324,9,0,0,9.0,0.0,16.0,1.0,4.0,0.0,0.0,8755681.0,2140369.0,4959529.0,2238016.0,169.0,22515025.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10561.9
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1559.0,0.0,1560.0,1559.0,12.0,472.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,2430481.0,0.0,2433600.0,2430481.0,144.0,222784.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.7
2027,2,18,3,0,0,3.0,0.0,5.0,2.0,2.0,0.0,0.0,2945.0,0.0,2928.0,2945.0,5.0,1825.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,9.0,0.0,25.0,4.0,4.0,0.0,0.0,8673025.0,0.0,8573184.0,8673025.0,25.0,3330625.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2084.84
2027,2,18,3,0,0,2.0,0.0,4.0,1.0,2.0,1.0,0.0,2166.0,0.0,2166.0,2166.0,35.0,12775.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,16.0,1.0,4.0,1.0,0.0,4691556.0,0.0,4691556.0,4691556.0,1225.0,163200625.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8475.53
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1279.0,0.0,1279.0,1279.0,12.0,4228.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1635841.0,0.0,1635841.0,1635841.0,144.0,17875984.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,667.4
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1503.0,0.0,1503.0,1503.0,30.0,3458.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,1.0,0.0,2259009.0,0.0,2259009.0,2259009.0,900.0,11957764.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3024.6
2027,2,18,3,0,0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,1957.0,0.0,1957.0,1957.0,19.0,6935.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4108729,4,324,9,0,0,4.0,0.0,16.0,1.0,4.0,0.0,0.0,3829849.0,0.0,3829849.0,3829849.0,361.0,48094225.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3947.6
2027,2,18,3,0,0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2386.0,0.0,2386.0,2386.0,15.0,3017.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4108729,4,324,9,0,0,4.0,1.0,9.0,4.0,4.0,0.0,0.0,5692996.0,0.0,5692996.0,5692996.0,225.0,9102289.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6130.62
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1379.0,0.0,1379.0,1379.0,42.0,465.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,1.0,0.0,0.0,1901641.0,0.0,1901641.0,1901641.0,1764.0,216225.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4835.31
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2206.0,0.0,2206.0,2206.0,38.0,13870.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,4866436.0,0.0,4866436.0,4866436.0,1444.0,192376900.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8208.03
2027,2,18,3,0,0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1710.0,0.0,1710.0,1710.0,41.0,763.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,4.0,4.0,0.0,0.0,2924100.0,0.0,2924100.0,2924100.0,1681.0,582169.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15017.35
2027,2,18,3,0,0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1526.0,0.0,1525.0,1526.0,27.0,785.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4108729,4,324,9,0,0,4.0,1.0,9.0,4.0,0.0,0.0,0.0,2328676.0,0.0,2325625.0,2328676.0,729.0,616225.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31120.86
2027,2,18,3,0,1,2.0,0.0,2.0,1.0,0.0,0.0,0.0,872.0,0.0,872.0,872.0,20.0,784.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4108729,4,324,9,0,1,4.0,0.0,4.0,1.0,0.0,0.0,0.0,760384.0,0.0,760384.0,760384.0,400.0,614656.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,915.9
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2226.0,0.0,2226.0,2226.0,14.0,5137.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,4955076.0,0.0,4955076.0,4955076.0,196.0,26388769.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10034.83
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2918.0,0.0,2918.0,2918.0,4.0,1460.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,8514724.0,0.0,8514724.0,8514724.0,16.0,2131600.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4625.01
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1923.0,0.0,1907.0,1923.0,23.0,8395.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,3697929.0,0.0,3636649.0,3697929.0,529.0,70476025.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14488.22
2027,2,18,3,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1870.0,0.0,1953.0,1870.0,18.0,5287.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4108729,4,324,9,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,3496900.0,0.0,3814209.0,3496900.0,324.0,27952369.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13919.38
2027,2,18,3,0,0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1298.0,0.0,1349.0,1298.0,13.0,4745.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4108729,4,324,9,0,0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,1684804.0,0.0,1819801.0,1684804.0,169.0,22515025.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5265.36
2027,2,18,3,0,0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1218.0,0.0,1218.0,1218.0,13.0,786.0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4108729,4,324,9,0,0,4.0,1.0,9.0,4.0,0.0,0.0,0.0,1483524.0,0.0,1483524.0,1483524.0,169.0,617796.0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10253.44
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1180.0,0.0,1136.0,1180.0,19.0,6935.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1392400.0,0.0,1290496.0,1392400.0,361.0,48094225.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11371.93
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1655.0,0.0,1655.0,1655.0,15.0,1729.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,2739025.0,0.0,2739025.0,2739025.0,225.0,2989441.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1725.3
2027,2,18,3,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1161.0,0.0,1161.0,1161.0,31.0,804.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4108729,4,324,9,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1347921.0,0.0,1347921.0,1347921.0,961.0,646416.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2488.55
